Topic 1,Topic 2
collaredbyfashion/1.725714877387958e-05,politicalhostage/1.4843548993607378e-05
theoutsideworld/1.725714877387958e-05,battlehaltingduel/1.4843548993607378e-05
humantrafficjam/1.725714877387958e-05,defunctonlinevideogames/1.4843548993607378e-05
ladyella/1.725714877387958e-05,genieworks/1.4843548993607378e-05
warningsong/1.725714877387958e-05,divinerightofkings/1.4843548993607378e-05
placebeforetime/1.725714877387958e-05,picturedrama/1.4843548993607378e-05
weightlosshorror/1.725714877387958e-05,gravityispurple/1.4843548993607378e-05
limitedspecialcollectorsultimateedition/1.725714877387958e-05,primetimesoap/1.4843548993607378e-05
toptenlist/1.725714877387958e-05,stupidsurrender/1.4843548993607378e-05
overenthusiasticparents/1.725714877387958e-05,monsterbrothercutiesister/1.4843548993607378e-05
dayoftheweekname/1.725714877387958e-05,hostagevideo/1.4843548993607378e-05
hollywoodglasscutter/1.725714877387958e-05,promotionalpowerlesspieceofgarbage/1.4843548993607378e-05
loserhasyourback/1.725714877387958e-05,flawlessvictory/1.4843548993607378e-05
thereisnotry/1.725714877387958e-05,afteractionreport/1.4843548993607378e-05
cobwebjungle/1.725714877387958e-05,intellectuallysupportedtyranny/1.4843548993607378e-05
thinchinofsin/1.725714877387958e-05,massiveraceselection/1.4843548993607378e-05
fastforwardtoreunion/1.725714877387958e-05,kaleidoscopeeyes/1.4843548993607378e-05
bsodsong/1.725714877387958e-05,attackingthroughyourself/1.4843548993607378e-05
creditsbrandproducts/1.725714877387958e-05,notyourproblem/1.4843548993607378e-05
lazymexican/1.725714877387958e-05,notsosafeharbor/1.4843548993607378e-05
scunthorpeproblem/1.725714877387958e-05,homeofthegods/1.4843548993607378e-05
villainlovesong/1.725714877387958e-05,oldfashionedcopper/1.4843548993607378e-05
allgravityisthesame/1.725714877387958e-05,foxfolk/1.4843548993607378e-05
allnaturalgempolish/1.725714877387958e-05,singlephlebotinumlimit/1.4843548993607378e-05
spoilatyourownrisk/1.725714877387958e-05,beastinthemaze/1.4843548993607378e-05
videoarcade/1.725714877387958e-05,personalmook/1.4843548993607378e-05
videogamestories/1.725714877387958e-05,idiosyncraticratingsscale/1.4843548993607378e-05
recursiveacronym/1.725714877387958e-05,organicbra/1.4843548993607378e-05
singlemaltvision/1.725714877387958e-05,chevaliervsrogue/1.4843548993607378e-05
mergingmistake/1.725714877387958e-05,sonsofslaves/1.4843548993607378e-05
motiveequalsconclusiveevidence/1.725714877387958e-05,intrepidmerchant/1.4843548993607378e-05
wontgetfooledagain/1.725714877387958e-05,soulsavingcrusader/9.895699329071585e-06
similaritemconfusion/1.725714877387958e-05,morefriendsmorebenefits/9.895699329071585e-06
mynameisquestionmarks/1.725714877387958e-05,supervillain/9.895699329071585e-06
bewareofhitchhikingghosts/1.725714877387958e-05,fertileblood/9.895699329071585e-06
multiplechoicefuture/1.725714877387958e-05,militarymoe/9.895699329071585e-06
goodfortunefromgod/1.725714877387958e-05,rangedemergencyweapon/9.895699329071585e-06
lookmanoplane/1.725714877387958e-05,kewpiedollsurprise/9.895699329071585e-06
colourcodedemotions/1.725714877387958e-05,authorusurpation/9.895699329071585e-06
newjackswing/1.725714877387958e-05,plot/9.895699329071585e-06
tanksbutnotanks/1.725714877387958e-05,friendshipascourtship/9.895699329071585e-06
wantstobehated/1.725714877387958e-05,worldpillars/9.895699329071585e-06
fauxdianslip/1.725714877387958e-05,vancianmagic/9.895699329071585e-06
clipartanimation/1.725714877387958e-05,emergencyservices/9.895699329071585e-06
appealtoflattery/1.725714877387958e-05,turnundead/9.895699329071585e-06
memorialphoto/1.725714877387958e-05,kyuanddanranks/9.895699329071585e-06
mutilationconga/1.725714877387958e-05,disconenuke/9.895699329071585e-06
cigarfuselighting/1.725714877387958e-05,transitiontrack/9.895699329071585e-06
battlebolas/1.725714877387958e-05,bloodiron/9.895699329071585e-06
buddypicture/1.725714877387958e-05,comicfantasy/9.895699329071585e-06
thedogisanalien/1.725714877387958e-05,ambiguousallegiance/9.895699329071585e-06
accomplicebyinaction/1.725714877387958e-05,antiarmor/9.895699329071585e-06
toydisguise/1.725714877387958e-05,ourkoboldsaredifferent/9.895699329071585e-06
snicketwarninglabel/1.725714877387958e-05,omnipresenttropes/9.895699329071585e-06
theafterafterlife/1.725714877387958e-05,chargeattack/9.895699329071585e-06
ridiculouslyfastconstruction/1.725714877387958e-05,literatureofthe2000s/9.895699329071585e-06
fantasyamericana/1.725714877387958e-05,hubcity/9.895699329071585e-06
thecretaceousisalwaysdoomed/1.725714877387958e-05,pinneddown/9.895699329071585e-06
buttcannon/1.725714877387958e-05,sanitymeter/9.895699329071585e-06
outsidejoke/1.725714877387958e-05,cutthefuse/9.895699329071585e-06
seniorsleepcycle/1.725714877387958e-05,metalslime/9.895699329071585e-06
bellybuttonless/1.725714877387958e-05,extremespeculativestratification/9.895699329071585e-06
ultrasuperhappycutebabyfestfarmer3000/1.725714877387958e-05,passionisevil/9.895699329071585e-06
allintheeyes/1.725714877387958e-05,theroleplayer/9.895699329071585e-06
polishtheturd/1.725714877387958e-05,cap/9.895699329071585e-06
bigheartedbigfoot/1.725714877387958e-05,practicaltaunt/9.895699329071585e-06
cagedbirdmetaphor/1.725714877387958e-05,webserialnovel/9.895699329071585e-06
butwaittheresmore/1.725714877387958e-05,kaizotrap/9.895699329071585e-06
bargainwithheaven/1.725714877387958e-05,jettisonjetpackattack/9.895699329071585e-06
uniquemomentruined/1.725714877387958e-05,roaringrampageofromance/9.895699329071585e-06
theexpywithnoname/1.725714877387958e-05,stocklightnovelhero/9.895699329071585e-06
councilofangels/1.725714877387958e-05,powermakeover/9.895699329071585e-06
animalisthenewman/1.725714877387958e-05,winter2011anime/9.895699329071585e-06
boldinflation/1.725714877387958e-05,projectileplatforms/9.895699329071585e-06
anachronisticorphanage/1.725714877387958e-05,theenemyweaponsarebetter/9.895699329071585e-06
audienceparticipationsong/1.725714877387958e-05,sicem/9.895699329071585e-06
ghostbutler/1.725714877387958e-05,backgroundboss/9.895699329071585e-06
thebarber/1.725714877387958e-05,twinking/9.895699329071585e-06
weathersavestheday/1.725714877387958e-05,specialattack/9.895699329071585e-06
abandonedmine/1.725714877387958e-05,magicandpowers/9.895699329071585e-06
realitytv/1.725714877387958e-05,inspirationalmartyr/9.895699329071585e-06
amastermakestheirowntools/1.725714877387958e-05,decompressedcomic/9.895699329071585e-06
excusequestion/1.725714877387958e-05,mountedcombat/9.895699329071585e-06
magicalcamera/1.725714877387958e-05,madnesstropes/9.895699329071585e-06
halfwittedhillbilly/1.725714877387958e-05,vendortrash/9.895699329071585e-06
handrubbing/1.725714877387958e-05,naveloutline/9.895699329071585e-06
oceanmadness/1.725714877387958e-05,callreceptionarea/9.895699329071585e-06
loveacrossbattlelines/1.725714877387958e-05,spiritcultivationgenre/9.895699329071585e-06
allstereotypecast/1.725714877387958e-05,hihiirokane/9.895699329071585e-06
yourlittledismissivediminutive/1.725714877387958e-05,fullmetal/9.895699329071585e-06
hanginguponthegrimreaper/1.725714877387958e-05,gashadokuro/9.895699329071585e-06
obsessivelynormal/1.725714877387958e-05,madeofphlebotinum/9.895699329071585e-06
waddlinghead/1.725714877387958e-05,therealman/9.895699329071585e-06
concussionsgetyouhigh/1.725714877387958e-05,dualmodeunit/9.895699329071585e-06
obsessivecompulsivebarkeeping/1.725714877387958e-05,logicalextreme/9.895699329071585e-06
surprisinglylenientcensor/1.725714877387958e-05,stylishaction/9.895699329071585e-06
afoggydayinlondontown/1.725714877387958e-05,prodigalhero/9.895699329071585e-06
dinnerorderflub/1.725714877387958e-05,goldenending/9.895699329071585e-06
blaxploitation/1.725714877387958e-05,chargedattack/9.895699329071585e-06
pressxtodie/1.725714877387958e-05,summonaride/9.895699329071585e-06
survivaliststash/1.725714877387958e-05,chargemeter/9.895699329071585e-06
abandonthedisabled/1.725714877387958e-05,violationofcommonsense/9.895699329071585e-06
nowiknowwhattonamehim/1.725714877387958e-05,technicallyatransport/9.895699329071585e-06
accidentallybrokethemacguffin/1.725714877387958e-05,preexistingencounters/9.895699329071585e-06
removablesteeringwheel/1.725714877387958e-05,abridgedarenaarray/9.895699329071585e-06
murderballad/1.725714877387958e-05,corporatedragon/9.895699329071585e-06
inthedreamingstageofgrief/1.725714877387958e-05,ganguponthehuman/9.895699329071585e-06
localreference/1.725714877387958e-05,cluefromed/9.895699329071585e-06
criminalconvention/1.725714877387958e-05,historicalfiction/9.895699329071585e-06
firstpersonperspective/1.725714877387958e-05,probabilitypileup/9.895699329071585e-06
windupkey/1.725714877387958e-05,thegrappler/9.895699329071585e-06
censoredchilddeath/1.725714877387958e-05,skillscoresandperks/9.895699329071585e-06
unsafehaven/1.725714877387958e-05,youngloveversusoldhate/9.895699329071585e-06
thegreatflood/1.725714877387958e-05,writingforthetrade/9.895699329071585e-06
actionizedadaptation/1.725714877387958e-05,catlikedragons/9.895699329071585e-06
duelofseduction/1.725714877387958e-05,swordalmighty/9.895699329071585e-06
geniusbreedingact/1.725714877387958e-05,establishingteamshot/9.895699329071585e-06
mistakenlyattackedmole/1.725714877387958e-05,luckstat/9.895699329071585e-06
accusethewitness/1.725714877387958e-05,firewaterwind/9.895699329071585e-06
curseofthepharaoh/1.725714877387958e-05,whitemage/9.895699329071585e-06
disposableloveinterest/1.725714877387958e-05,sexcomedy/9.895699329071585e-06
carcasssleepingbag/1.725714877387958e-05,weddingsforeveryone/9.895699329071585e-06
tragicdropout/1.725714877387958e-05,noitemuseforyou/9.895699329071585e-06
sellout/1.725714877387958e-05,staringthroughthesword/9.895699329071585e-06
amagiccontractcomeswithakiss/1.725714877387958e-05,garlicisabhorrent/9.895699329071585e-06
likeasurgeon/1.725714877387958e-05,ancientartifact/9.895699329071585e-06
enlightenedselfinterest/1.725714877387958e-05,stoppokingme/9.895699329071585e-06
smileofapproval/1.725714877387958e-05,pathofmostresistance/9.895699329071585e-06
thehatmakestheman/1.725714877387958e-05,lovecanmakeyougonk/9.895699329071585e-06
gaspoflife/1.725714877387958e-05,leakedexperience/9.895699329071585e-06
offendingaforeigncountry/1.725714877387958e-05,genericfederationnamedempire/9.895699329071585e-06
theystillbelongtouslecture/1.725714877387958e-05,antiinfantry/9.895699329071585e-06
greatwhitehunter/1.725714877387958e-05,railroadtohorizon/9.895699329071585e-06
hyperaffixation/1.725714877387958e-05,patchworkworld/9.895699329071585e-06
voicechangesurprise/1.725714877387958e-05,enemychatter/9.895699329071585e-06
socrazyitmustbetrue/1.725714877387958e-05,justifiedtutorial/9.895699329071585e-06
pinkisforsissies/1.725714877387958e-05,originalcharacter/9.895699329071585e-06
thepoweroffamily/1.725714877387958e-05,stocksuperpowersindex/9.895699329071585e-06
takingitwell/1.725714877387958e-05,thatonerule/9.895699329071585e-06
theproblemwithfightingdeath/1.725714877387958e-05,levelupfillup/9.895699329071585e-06
noanimosityintheafterlife/1.725714877387958e-05,mookcommander/9.895699329071585e-06
shapeshiftersdoitforachange/1.725714877387958e-05,stereotypesofchinesepeople/9.895699329071585e-06
perfectionisaddictive/1.725714877387958e-05,finalexamboss/9.895699329071585e-06
stealthcigarettecommercial/1.725714877387958e-05,invincibleminorminion/9.895699329071585e-06
telecomtree/1.725714877387958e-05,nonlinearsequel/9.895699329071585e-06
namefacename/1.725714877387958e-05,thestateless/9.895699329071585e-06
thetysonzone/1.725714877387958e-05,storybranching/9.895699329071585e-06
jungledrums/1.725714877387958e-05,unexpectedshmuplevel/9.895699329071585e-06
ruleofpersonificationconservation/1.725714877387958e-05,audioplay/9.895699329071585e-06
authorsretaliation/1.725714877387958e-05,artificialstupidity/9.895699329071585e-06
restorationofsanity/1.725714877387958e-05,twoandahalfd/9.895699329071585e-06
oddorganuptop/1.725714877387958e-05,thenameless/9.895699329071585e-06
billingdisplacement/1.725714877387958e-05,patchworkstory/9.895699329071585e-06
microbotswarm/1.725714877387958e-05,criticalhit/9.895699329071585e-06
moonlogicpuzzle/1.725714877387958e-05,optionalpartymember/9.895699329071585e-06
climacticmusic/1.725714877387958e-05,battlebaton/9.895699329071585e-06
girlygirl/1.725714877387958e-05,gameover/9.895699329071585e-06
portablehole/1.725714877387958e-05,aibreaker/9.895699329071585e-06
astroclone/1.725714877387958e-05,snakewhip/9.895699329071585e-06
theprimadonna/1.725714877387958e-05,realmoneytrade/9.895699329071585e-06
radiationimmunemutants/1.725714877387958e-05,villainofthedetour/9.895699329071585e-06
hippievan/1.725714877387958e-05,textplosion/9.895699329071585e-06
steelmill/1.725714877387958e-05,survivalsandbox/9.895699329071585e-06
veteraninstructor/1.725714877387958e-05,losingisworsethandeath/9.895699329071585e-06
holidayceasefire/1.725714877387958e-05,knightsarmorhideout/9.895699329071585e-06
garnishingthestory/1.725714877387958e-05,sequel/9.895699329071585e-06
hoodhopping/1.725714877387958e-05,marsmedia/9.895699329071585e-06
musicgenredissonance/1.725714877387958e-05,immunetoflinching/9.895699329071585e-06
midastouch/1.725714877387958e-05,subbingversusdubbing/4.947849664535792e-06
photoprotoneutrontorpedo/1.725714877387958e-05,eyetropes/4.947849664535792e-06
swansaswimming/1.725714877387958e-05,improbablepowerdiscrepancy/4.947849664535792e-06
adulthater/1.725714877387958e-05,breakoutmookcharacter/4.947849664535792e-06
publichaterprivatefan/1.725714877387958e-05,scrub/4.947849664535792e-06
phosphoressence/1.725714877387958e-05,bossvulnerability/4.947849664535792e-06
wisetree/1.725714877387958e-05,waltzonwater/4.947849664535792e-06
reachingthroughthefourthwall/1.725714877387958e-05,bossroom/4.947849664535792e-06
paintotheass/1.725714877387958e-05,secretlevel/4.947849664535792e-06
rimshot/1.725714877387958e-05,innsecurity/4.947849664535792e-06
quarantinewithextremeprejudice/1.725714877387958e-05,healergod/4.947849664535792e-06
myspeldrokband/1.725714877387958e-05,deceasedanddiseased/4.947849664535792e-06
pictureperfectpresentation/1.725714877387958e-05,sleepparalysiscreature/4.947849664535792e-06
surpriseslidestaircase/1.725714877387958e-05,lovetropes/4.947849664535792e-06
ratedgforgangsta/1.725714877387958e-05,mostgamersaremale/4.947849664535792e-06
pinballzone/1.725714877387958e-05,pointandclickmap/4.947849664535792e-06
sweepingthetable/1.725714877387958e-05,playerarchetypes/4.947849664535792e-06
onlyusefulastoiletpaper/1.725714877387958e-05,horrorhatesarulebreaker/4.947849664535792e-06
tragicaidsstory/1.725714877387958e-05,minigamezone/4.947849664535792e-06
birdpeople/1.725714877387958e-05,fantasticdietrequirement/4.947849664535792e-06
sympatheticmagic/1.725714877387958e-05,standardjapanesefantasysetting/4.947849664535792e-06
stealthescortmission/1.725714877387958e-05,sackheadslasher/4.947849664535792e-06
whatdoyoumeanitsphlebotinum/1.725714877387958e-05,elfworks/4.947849664535792e-06
thedrunkensailor/1.725714877387958e-05,publicdomain/4.947849664535792e-06
roundtableshot/1.725714877387958e-05,extraturn/4.947849664535792e-06
olderthancabletv/1.725714877387958e-05,elementaltiers/4.947849664535792e-06
hammyherald/1.725714877387958e-05,cashgate/4.947849664535792e-06
evilisangular/1.725714877387958e-05,strikers/4.947849664535792e-06
fingerinabarrel/1.725714877387958e-05,imagesource/4.947849664535792e-06
youcansaythatagain/1.725714877387958e-05,lagcancel/4.947849664535792e-06
thosewilycoyotes/1.725714877387958e-05,hostagespiritlink/4.947849664535792e-06
raysfromheaven/1.725714877387958e-05,netorare/4.947849664535792e-06
extraordinaryworldordinaryproblems/1.725714877387958e-05,pigeonholeddirector/4.947849664535792e-06
southpawadvantage/1.725714877387958e-05,matchthreegame/4.947849664535792e-06
thumbtackonthechair/1.725714877387958e-05,pvp/4.947849664535792e-06
everybodywantsthehermaphrodite/1.725714877387958e-05,casualcompetitiveconflict/4.947849664535792e-06
soulcrushingdeskjob/1.725714877387958e-05,playercharacter/4.947849664535792e-06
toneshift/1.725714877387958e-05,murderousmask/4.947849664535792e-06
anthropomorphictypography/1.725714877387958e-05,puppetfighter/4.947849664535792e-06
wishingwell/1.725714877387958e-05,bossremix/4.947849664535792e-06
elephantsneverforget/1.725714877387958e-05,essencedrop/4.947849664535792e-06
sunkencity/1.725714877387958e-05,noscope/4.947849664535792e-06
stonepunk/1.725714877387958e-05,temporaryonlinecontent/4.947849664535792e-06
thechase/1.725714877387958e-05,betweenthelines/4.947849664535792e-06
somethingblues/1.725714877387958e-05,doujinsoft/4.947849664535792e-06
begthedog/1.725714877387958e-05,randomdrop/4.947849664535792e-06
lonewolfboss/1.725714877387958e-05,collisiondamage/4.947849664535792e-06
gentlegiantsauropod/1.725714877387958e-05,antidebuff/4.947849664535792e-06
goodluckcharm/1.725714877387958e-05,skillpointreset/4.947849664535792e-06
glowingmechanicaleyes/1.725714877387958e-05,theloonie/4.947849664535792e-06
worthlesscurrency/1.725714877387958e-05,thesixstats/4.947849664535792e-06
mobilekiosk/1.725714877387958e-05,itgetsbetter/4.947849664535792e-06
