Topic 1,Topic 2,Topic 3
,indifferentbeauty/1.710329152845465e-05,
,hulkmashup/1.710329152845465e-05,
,terrifyingrescuer/1.710329152845465e-05,
,eyespy/1.710329152845465e-05,
,vindicatedbyhistory/1.710329152845465e-05,
,languageequalsthought/1.710329152845465e-05,
,faceplant/1.710329152845465e-05,
,campcook/1.710329152845465e-05,
,frenchmaid/1.710329152845465e-05,
,flairbartending/1.710329152845465e-05,
,sorrythatimdying/1.710329152845465e-05,
,gospelrevivalnumber/1.710329152845465e-05,
,newyearsameclass/1.710329152845465e-05,
,standaloneepisode/1.710329152845465e-05,
,worthlesscurrency/1.710329152845465e-05,
,randomtransportation/1.710329152845465e-05,
,surprisevehicle/1.710329152845465e-05,
,iamnotshazam/1.710329152845465e-05,
,railroading/1.710329152845465e-05,
,mistakenforfakehair/1.710329152845465e-05,
,crowdsurfing/1.710329152845465e-05,
,evilvirtues/1.710329152845465e-05,
,seesawcatapult/1.710329152845465e-05,
,theonlyoneitrust/1.710329152845465e-05,
,thetimetravellersdilemma/1.710329152845465e-05,
,foodeatsyou/1.710329152845465e-05,
,lazilygenderflippedname/1.710329152845465e-05,
,tomboyangst/1.710329152845465e-05,
,beleagueredboss/1.710329152845465e-05,
,fireandicelovetriangle/1.710329152845465e-05,
,culturalcringe/1.710329152845465e-05,
,mayandoomsday/1.710329152845465e-05,
,literalistsnarking/1.710329152845465e-05,
,afteractionhealingdrama/1.710329152845465e-05,
,subvertedpunchline/1.710329152845465e-05,
,karmicnod/1.710329152845465e-05,
,bootstrappedleitmotif/1.710329152845465e-05,
,westminsterchimes/1.710329152845465e-05,
,summonbackupdancers/1.710329152845465e-05,
,allergictoevil/1.710329152845465e-05,
,suddensoundtrackstop/1.710329152845465e-05,
,braintheft/1.710329152845465e-05,
,defendsagainsttheirownkind/1.710329152845465e-05,
,circleofstandingstones/1.710329152845465e-05,
,razorapples/1.710329152845465e-05,
,lessonsinsophistication/1.710329152845465e-05,
,impendingdoompov/1.710329152845465e-05,
,legcling/1.710329152845465e-05,
,whatsinsideplot/1.710329152845465e-05,
,preciousphoto/1.710329152845465e-05,
,youallmeetinaninn/1.710329152845465e-05,
,kinslayingisaspecialkindofevil/1.710329152845465e-05,
,plotthreads/1.710329152845465e-05,
,legitimatebusinessmenssocialclub/1.710329152845465e-05,
,stillbelievesinsanta/1.710329152845465e-05,
,jackierobinsonstory/1.710329152845465e-05,
,ridiculouslylongphonehold/1.710329152845465e-05,
,immortalsfeardeath/1.710329152845465e-05,
,pimpedoutcar/1.710329152845465e-05,
,foolforlove/1.710329152845465e-05,
,goingincircles/1.710329152845465e-05,
,undercoverwhenalone/1.710329152845465e-05,
,secondactbreakup/1.710329152845465e-05,
,reviewerstockphrases/1.710329152845465e-05,
,companycameo/1.710329152845465e-05,
,notsosmallrole/1.710329152845465e-05,
,batfamilycrossover/1.710329152845465e-05,
,shadowdictator/1.710329152845465e-05,
,nomerewindmill/1.710329152845465e-05,
,siblingswanted/1.710329152845465e-05,
,fakefirstkiss/1.710329152845465e-05,
,oblivioustohints/1.710329152845465e-05,
,paidforfamily/1.710329152845465e-05,
,thegruntingorgasm/1.710329152845465e-05,
,honorthyabuser/1.6153108665762728e-05,
,lovehungry/1.6153108665762728e-05,
,livingapart/1.6153108665762728e-05,
,theoperatorsmustbecrazy/1.6153108665762728e-05,
,superringer/1.6153108665762728e-05,
,asianbabymama/1.6153108665762728e-05,
,fowlmouthedparrot/1.6153108665762728e-05,
,genrekiller/1.6153108665762728e-05,
,burialatsea/1.6153108665762728e-05,
,artisticlicensepolitics/1.6153108665762728e-05,
,impossibletaskinstantlyaccomplished/1.6153108665762728e-05,
,historicalpersonpunchline/1.6153108665762728e-05,
,wallslump/1.6153108665762728e-05,
,inescapablenet/1.6153108665762728e-05,
,grandparentfavoritism/1.6153108665762728e-05,
,fakingenginetrouble/1.6153108665762728e-05,
,alliswellthatendswell/1.6153108665762728e-05,
,toxicinc/1.6153108665762728e-05,
,flirtingunderfire/1.6153108665762728e-05,
,italianstalkwithhands/1.6153108665762728e-05,
,weirdnesscoupon/1.6153108665762728e-05,
,thepardon/1.6153108665762728e-05,
,ifwesurvivethis/1.6153108665762728e-05,
,shoehornedacronym/1.6153108665762728e-05,
,telepathicsprinklers/1.6153108665762728e-05,
,handyman/1.6153108665762728e-05,
,fastforwardtoreunion/1.6153108665762728e-05,
,cultureequalscostume/1.6153108665762728e-05,
,notalkingorphoneswarning/1.6153108665762728e-05,
,meanwhilebackatthe/1.6153108665762728e-05,
,openflygag/1.6153108665762728e-05,
,thediva/1.6153108665762728e-05,
,secretgovernmentwarehouse/1.6153108665762728e-05,
,multicharactertitle/1.6153108665762728e-05,
,owngoal/1.6153108665762728e-05,
,phonynewscast/1.6153108665762728e-05,
,plottwist/1.6153108665762728e-05,
,beardedbaby/1.6153108665762728e-05,
,boringvacationslideshow/1.6153108665762728e-05,
,ghostwriter/1.6153108665762728e-05,
,griefsong/1.6153108665762728e-05,
,thedrunkensailor/1.6153108665762728e-05,
,onejokefakeshow/1.6153108665762728e-05,
,slapyourselfawake/1.6153108665762728e-05,
,villainousaromanticasexual/1.6153108665762728e-05,
,weightandswitch/1.6153108665762728e-05,
,galeforcesound/1.6153108665762728e-05,
,aplanetnamedzok/1.6153108665762728e-05,
,bemyvalentine/1.6153108665762728e-05,
,thisbananaisarmed/1.6153108665762728e-05,
,teachmehowtofight/1.6153108665762728e-05,
,smallstepshero/1.6153108665762728e-05,
,theoldcountry/1.6153108665762728e-05,
,losttoygrievance/1.6153108665762728e-05,
,seeingthroughanotherseyes/1.6153108665762728e-05,
,familyfriendlymaturecontent/1.6153108665762728e-05,
,whiteflag/1.6153108665762728e-05,
,fakinganotherpersonsillness/1.6153108665762728e-05,
,backfireonthewitnessstand/1.6153108665762728e-05,
,topwife/1.6153108665762728e-05,
,capepunk/1.6153108665762728e-05,
,porkypigpronunciation/1.6153108665762728e-05,
,wouldnotshootagoodguy/1.6153108665762728e-05,
,staywiththealiens/1.6153108665762728e-05,
,stumbledintotheplot/1.6153108665762728e-05,
,openingmonologue/1.6153108665762728e-05,
,brokenangel/1.6153108665762728e-05,
,muststateifyoureacop/1.6153108665762728e-05,
,busesareforfreaks/1.6153108665762728e-05,
,confirmationbias/1.6153108665762728e-05,
,spoofingspoofiness/1.6153108665762728e-05,
,sanitystrengthening/1.6153108665762728e-05,
,youkeeptellingyourselfthat/1.6153108665762728e-05,
,soulmateaufic/1.6153108665762728e-05,
,foodshovegag/1.6153108665762728e-05,
,fauxtivationalposter/1.6153108665762728e-05,
,thereisagod/1.6153108665762728e-05,
,earnotch/1.6153108665762728e-05,
,bluntno/1.6153108665762728e-05,
,flaregun/1.6153108665762728e-05,
,bravetherideplot/1.6153108665762728e-05,
,turntoreligion/1.6153108665762728e-05,
,theallamericanboy/1.6153108665762728e-05,
,tokenromance/1.6153108665762728e-05,
,makeoverfail/1.6153108665762728e-05,
,lamelastwords/1.6153108665762728e-05,
,placeboeurekamoment/1.6153108665762728e-05,
,trueloveisexceptional/1.6153108665762728e-05,
,warriorheaven/1.6153108665762728e-05,
,capercrew/1.6153108665762728e-05,
,loverandbeloved/1.6153108665762728e-05,
,immaturityinsult/1.6153108665762728e-05,
,dinnerorderflub/1.6153108665762728e-05,
,dangerouslycloseshave/1.6153108665762728e-05,
,oneepisodefear/1.6153108665762728e-05,
,platonickissing/1.6153108665762728e-05,
,humbleparentspoiledkids/1.6153108665762728e-05,
,hallwayfight/1.6153108665762728e-05,
,playingwithpuppets/1.6153108665762728e-05,
,freakyelectronicmusic/1.6153108665762728e-05,
,prizedpossessiongiveaway/1.6153108665762728e-05,
,compressedabstinence/1.6153108665762728e-05,
,fatcamp/1.6153108665762728e-05,
,legendaryimpostor/1.6153108665762728e-05,
,streetsmart/1.6153108665762728e-05,
,metaldetectorcheckpoint/1.6153108665762728e-05,
,brassballs/1.6153108665762728e-05,
,wthcastingagency/1.6153108665762728e-05,
,grandpagod/1.6153108665762728e-05,
,abuseofreturnpolicy/1.6153108665762728e-05,
,literaltransformativeexperience/1.6153108665762728e-05,
,bringtheanchoralong/1.6153108665762728e-05,
,betterlivingthroughevil/1.6153108665762728e-05,
,punctuationchangesthemeaning/1.6153108665762728e-05,
,piratesong/1.6153108665762728e-05,
,isthatwhathetoldyou/1.6153108665762728e-05,
,necrononsequitur/1.6153108665762728e-05,
,mentalhealthrecoveryarc/1.6153108665762728e-05,
,actorinspiredheroism/1.6153108665762728e-05,
,godlysidestep/1.6153108665762728e-05,
,alliterativelist/1.6153108665762728e-05,
,paintotheass/1.6153108665762728e-05,
,someonehastodoit/1.6153108665762728e-05,
,gaymoment/1.6153108665762728e-05,
,chancemeetingbetweenantagonists/1.6153108665762728e-05,
,circlingmonologue/1.6153108665762728e-05,
,hillbillyhorrors/1.6153108665762728e-05,
,allergictoroutine/1.6153108665762728e-05,
,chaosisevil/1.6153108665762728e-05,
,plaguezombie/1.6153108665762728e-05,
,authorvocabularycalendar/1.6153108665762728e-05,
,notsoomniscientafterall/1.6153108665762728e-05,
,professionalwrestling/1.6153108665762728e-05,
,contrastingsequelantagonist/1.6153108665762728e-05,
,slummingit/1.6153108665762728e-05,
,callingyourorgasms/1.6153108665762728e-05,
,binomiumridiculus/1.6153108665762728e-05,
,reunionkiss/1.6153108665762728e-05,
,evilelevator/1.6153108665762728e-05,
,emancipatedchild/1.6153108665762728e-05,
,malevolentmugshot/1.6153108665762728e-05,
,famethroughinfamy/1.6153108665762728e-05,
,lostatsea/1.6153108665762728e-05,
,awkwardsilenceentrance/1.6153108665762728e-05,
,temporarilyexaggeratedtrait/1.6153108665762728e-05,
,computersspeakbinary/1.6153108665762728e-05,
,fantasticnoir/1.6153108665762728e-05,
,streetmusician/1.6153108665762728e-05,
,adventureduo/1.6153108665762728e-05,
,nestedstoryreveal/1.6153108665762728e-05,
,lodgedbladerecycling/1.6153108665762728e-05,
,anatomyanomaly/1.6153108665762728e-05,
,smalltownrivalry/1.6153108665762728e-05,
,silentpartner/1.6153108665762728e-05,
,flashbackstares/1.6153108665762728e-05,
,fingerwag/1.6153108665762728e-05,
,profanelastwords/1.6153108665762728e-05,
,hollywoodmagnetism/1.6153108665762728e-05,
,deadlyrotaryfan/1.6153108665762728e-05,
,falsedichotomy/1.6153108665762728e-05,
,latinland/1.6153108665762728e-05,
,pineapplesurprise/1.6153108665762728e-05,
,thelastthingyoueversee/1.6153108665762728e-05,
,bitsofmekeeppassingout/1.6153108665762728e-05,
,animalsfearneutering/1.6153108665762728e-05,
,highfivelefthanging/1.6153108665762728e-05,
,macguffinlocation/1.6153108665762728e-05,
,safetyinmuggles/1.6153108665762728e-05,
,myrulefuisstrongerthanyours/1.6153108665762728e-05,
,caligulashorse/1.6153108665762728e-05,
,lemmingcops/1.6153108665762728e-05,
,mistakenforflatulence/1.6153108665762728e-05,
,tamponrun/1.6153108665762728e-05,
,outoftimeoutofmind/1.6153108665762728e-05,
,catharsisfactor/1.6153108665762728e-05,
,theshipsmotor/1.6153108665762728e-05,
,throatslittinggesture/1.6153108665762728e-05,
,sommelierspeak/1.6153108665762728e-05,
,wakingnonsequitur/1.6153108665762728e-05,
,truebeautyisontheinside/1.6153108665762728e-05,
,foxnewsliberal/1.6153108665762728e-05,
,hollywoodprovincialism/1.6153108665762728e-05,
,smarmyhost/1.6153108665762728e-05,
,kidsplaymatchmaker/1.6153108665762728e-05,
,jumpingthegenderbarrier/1.6153108665762728e-05,
,necktieheadband/1.6153108665762728e-05,
,oceanawe/1.6153108665762728e-05,
,gratuitouslaboratoryflasks/1.6153108665762728e-05,
,iwroteourstory/1.6153108665762728e-05,
,waddlinghead/1.6153108665762728e-05,
,reinventingthetelephone/1.6153108665762728e-05,
,dancingbear/1.6153108665762728e-05,
,spyschool/1.6153108665762728e-05,
,findingabrainyourcar/1.6153108665762728e-05,
,storybookopening/1.6153108665762728e-05,
,shockingmoments/1.6153108665762728e-05,
,touchtheintangible/1.6153108665762728e-05,
,abandonedplayground/1.6153108665762728e-05,
,rottenroboticreplacement/1.6153108665762728e-05,
,honoraryprincess/1.6153108665762728e-05,
,preferstheillusion/1.6153108665762728e-05,
,disabilitynegatingsuperpower/1.6153108665762728e-05,
,disposablepilot/1.6153108665762728e-05,
,trappedthewrongtarget/1.6153108665762728e-05,
,bestforlast/1.6153108665762728e-05,
,hotline/1.6153108665762728e-05,
,plotdevice/1.6153108665762728e-05,
,funnyterraincrosssection/1.6153108665762728e-05,
,nongovernmentalorganization/1.6153108665762728e-05,
,noobjectpermanence/1.6153108665762728e-05,
,drawaggro/1.6153108665762728e-05,
,deathbylookingup/1.6153108665762728e-05,
,herodoespublicservice/1.6153108665762728e-05,
,spaghettiandgondolas/1.6153108665762728e-05,
,glitchepisode/1.6153108665762728e-05,
,fantasytwist/1.6153108665762728e-05,
,doomedprotagonist/1.6153108665762728e-05,
,islandofmystery/1.6153108665762728e-05,
,ruleofempathy/1.6153108665762728e-05,
,embarrassingbrowserhistory/1.6153108665762728e-05,
,thegraduatehomageshot/1.6153108665762728e-05,
,wecare/1.6153108665762728e-05,
,linetogod/1.6153108665762728e-05,
,planetarycoremanipulation/1.6153108665762728e-05,
,therockstar/1.6153108665762728e-05,
,whatsinitforme/1.6153108665762728e-05,
,dracoinleatherpants/1.6153108665762728e-05,
,affluentascetic/1.6153108665762728e-05,
,ishouldhavedonethisyearsago/1.6153108665762728e-05,
,plotimmunity/1.6153108665762728e-05,
,jarofjellybeanscontest/1.6153108665762728e-05,
,backstoryhorror/1.6153108665762728e-05,
,exhaustioninducedidiocy/1.6153108665762728e-05,
,shrugtake/1.6153108665762728e-05,
,metagal/1.6153108665762728e-05,
,hairtriggerexplosive/1.6153108665762728e-05,
,contractualobligationproject/1.6153108665762728e-05,
,carrytheone/1.6153108665762728e-05,
,richsiblingpoorsibling/1.6153108665762728e-05,
,ifonlyyouknew/1.6153108665762728e-05,
,bastardangst/1.6153108665762728e-05,
,planetbaron/1.6153108665762728e-05,
,quantummechanicscandoanything/1.6153108665762728e-05,
,superbowlspecial/1.6153108665762728e-05,
,organizationwithunlimitedfunding/1.6153108665762728e-05,
,bullyingthedisabled/1.6153108665762728e-05,
,therichwanttobericher/1.6153108665762728e-05,
,adoptaservant/1.6153108665762728e-05,
,guidedangit/1.6153108665762728e-05,
,suddensequelheelsyndrome/1.6153108665762728e-05,
,magicbrakes/1.6153108665762728e-05,
,undernewmanagement/1.6153108665762728e-05,
,aroundofdrinksforthehouse/1.6153108665762728e-05,
,silenceofsadness/1.6153108665762728e-05,
,lethaleatery/1.6153108665762728e-05,
,mistakenforforeigner/1.6153108665762728e-05,
,fingermuzzle/1.6153108665762728e-05,
,mrsdegree/1.6153108665762728e-05,
,improvisedumbrella/1.6153108665762728e-05,
,evillearnsofoutsidecontext/1.6153108665762728e-05,
,doingresearch/1.6153108665762728e-05,
,freudianexcusedenial/1.6153108665762728e-05,
,comicsruleeverythingaroundme/1.6153108665762728e-05,
,sirverbalot/1.6153108665762728e-05,
,legalizedevil/1.6153108665762728e-05,
,lastsecondshowoff/1.6153108665762728e-05,
,eternallypearlywhiteteeth/1.6153108665762728e-05,
,dramatispersonae/1.6153108665762728e-05,
,melancholymusicalnumber/1.6153108665762728e-05,
,whoneedsenemies/1.6153108665762728e-05,
,acceptablehardlucktargets/1.6153108665762728e-05,
,shockjock/1.6153108665762728e-05,
,thegoldenrule/1.6153108665762728e-05,
,selfdemonstrating/1.6153108665762728e-05,
,fromclonestogenre/1.6153108665762728e-05,
,innofnoreturn/1.6153108665762728e-05,
,luvvies/1.6153108665762728e-05,
,monstrousgerms/1.6153108665762728e-05,
,indestructibleedible/1.6153108665762728e-05,
,despitetheplan/1.6153108665762728e-05,
,spikeshooter/1.6153108665762728e-05,
,explosiveresults/1.6153108665762728e-05,
,takethewheel/1.6153108665762728e-05,
,onlyalighter/1.6153108665762728e-05,
,obsessedarethelistmakers/1.6153108665762728e-05,
,unimpressiveprogressreveal/1.6153108665762728e-05,
,humanlikeanimalaging/1.6153108665762728e-05,
,moralitydial/1.6153108665762728e-05,
,trapdoorfail/1.6153108665762728e-05,
,karmicthief/1.6153108665762728e-05,
,thewhitehouse/1.6153108665762728e-05,
,andnowforsomeonecompletelydifferent/1.6153108665762728e-05,
,instantconvertible/1.6153108665762728e-05,
,aesopenforcer/1.6153108665762728e-05,
,alljustaprank/1.6153108665762728e-05,
,friendlyscheming/1.6153108665762728e-05,
,inventorofthemundane/1.6153108665762728e-05,
,happilyeverbefore/1.6153108665762728e-05,
,theherosuckssong/1.6153108665762728e-05,
,writerinducedfanon/1.6153108665762728e-05,
,youknowtheone/1.6153108665762728e-05,
,prankingmontage/1.6153108665762728e-05,
,upperclassequestrian/1.6153108665762728e-05,
,villainousdemotivator/1.6153108665762728e-05,
,backupbluff/1.6153108665762728e-05,
,timelapse/1.6153108665762728e-05,
,workingonthechaingang/1.6153108665762728e-05,
,trialballoonquestion/1.6153108665762728e-05,
,inhumaneyeconcealers/1.6153108665762728e-05,
,spectatorcasualty/1.6153108665762728e-05,
,littledeadridinghood/1.6153108665762728e-05,
,persecutedintellectuals/1.6153108665762728e-05,
,fistpump/1.6153108665762728e-05,
,capturetheflag/1.6153108665762728e-05,
,defiantstrip/1.6153108665762728e-05,
,flyingunderthegaydar/1.6153108665762728e-05,
,timetravelingjerkass/1.6153108665762728e-05,
,murderwater/1.6153108665762728e-05,
,accordionman/1.6153108665762728e-05,
,idonotspeaknonverbal/1.6153108665762728e-05,
,withholdingtheirname/1.6153108665762728e-05,
,kilroywashere/1.6153108665762728e-05,
,theapunkalypse/1.6153108665762728e-05,
,killtally/1.6153108665762728e-05,
,takeyourchildtoworkdayplot/1.6153108665762728e-05,
,sorcerersapprenticeplot/1.6153108665762728e-05,
,norsebynorsewest/1.6153108665762728e-05,
,dreamingthetruth/1.6153108665762728e-05,
,prankgonetoofar/1.6153108665762728e-05,
,inthatorder/1.6153108665762728e-05,
,owlsaskwho/1.6153108665762728e-05,
,filmthehand/1.6153108665762728e-05,
,eerieanatomymodel/1.6153108665762728e-05,
,inanimatecompetitor/1.6153108665762728e-05,
,takingoverthetown/1.6153108665762728e-05,
,effeminatemisogynisticguy/1.6153108665762728e-05,
,derailedtrainofthought/1.6153108665762728e-05,
,bobrossrib/1.6153108665762728e-05,
,theproudelite/1.6153108665762728e-05,
,drunkenmontage/1.6153108665762728e-05,
,skyface/1.6153108665762728e-05,
,wutai/1.6153108665762728e-05,
,creatorspet/1.6153108665762728e-05,
,thoughtaversionfailure/1.6153108665762728e-05,
,thekenburnseffect/1.6153108665762728e-05,
,recordedsplicedconversation/1.6153108665762728e-05,
,downtimedowngrade/1.6153108665762728e-05,
,nominatedasaprank/1.6153108665762728e-05,
,kukrisarekool/1.6153108665762728e-05,
,virtualrealitywarper/1.6153108665762728e-05,
,fatheridontwanttofight/1.6153108665762728e-05,
,thegameneverstopped/1.6153108665762728e-05,
,hijackedbyjesus/1.6153108665762728e-05,
,borschtbelt/1.6153108665762728e-05,
,subparsupremacist/1.6153108665762728e-05,
,aggressivesubmissive/1.6153108665762728e-05,
,barefootloon/1.6153108665762728e-05,
,agonizingstomachwound/1.52029258030708e-05,
,coincidencemagnet/1.52029258030708e-05,
,belatedhappyending/1.52029258030708e-05,
,shakespearianactors/1.52029258030708e-05,
,godhelpusall/1.52029258030708e-05,
,matureyoungersibling/1.52029258030708e-05,
,handyhelper/1.52029258030708e-05,
